order_id,order_date,ship_mode,segment,region,product_id,category,sub_category,sales,quantity,discount,profit,year,month,day,dayofweek,weekofyear,unit_price
CA-2014-111192,2014-07-30,Standard Class,Corporate,West,FUR-BO-10002916,Furniture,Bookcases,1367.84,8,0.0,259.8896,2014,7,30,2,31,170.98
CA-2014-117345,2014-08-01,Standard Class,Corporate,South,FUR-FU-10000629,Furniture,Furnishings,44.128,4,0.2,12.1352,2014,8,1,4,31,11.032
CA-2014-133690,2014-08-03,First Class,Consumer,West,FUR-TA-10004289,Furniture,Tables,218.75,2,0.5,-161.875,2014,8,3,6,31,109.375
US-2014-117968,2014-08-05,Second Class,Corporate,East,FUR-CH-10002335,Furniture,Chairs,1133.35,5,0.0,294.671,2014,8,5,1,32,226.67
CA-2014-124723,2014-08-05,Standard Class,Consumer,Central,FUR-TA-10001307,Furniture,Tables,489.23,2,0.3,41.934,2014,8,5,1,32,244.615
CA-2014-118962,2014-08-05,Standard Class,Consumer,West,FUR-CH-10003817,Furniture,Chairs,340.144,7,0.2,21.259,2014,8,5,1,32,48.592
CA-2014-156790,2014-08-08,Second Class,Consumer,South,FUR-BO-10000468,Furniture,Bookcases,155.456,4,0.2,-7.7728,2014,8,8,4,32,38.864
CA-2014-124478,2014-08-08,Standard Class,Home Office,Central,FUR-FU-10002088,Furniture,Furnishings,53.88,6,0.0,22.6296,2014,8,8,4,32,8.98
CA-2014-131450,2014-08-08,Standard Class,Consumer,West,FUR-FU-10001979,Furniture,Furnishings,327.76,8,0.0,91.7728,2014,8,8,4,32,40.97
CA-2014-151708,2014-08-08,Standard Class,Consumer,West,FUR-FU-10001602,Furniture,Furnishings,121.376,4,0.2,-3.0344,2014,8,8,4,32,30.344
CA-2014-127012,2014-08-11,Standard Class,Consumer,West,FUR-FU-10003691,Furniture,Furnishings,12.35,1,0.0,5.434,2014,8,11,0,33,12.35
CA-2014-109897,2014-08-12,Standard Class,Consumer,West,FUR-FU-10002878,Furniture,Furnishings,85.44,3,0.0,31.6128,2014,8,12,1,33,28.48
US-2014-164406,2014-08-15,Standard Class,Consumer,West,FUR-CH-10003833,Furniture,Chairs,195.136,4,0.2,-12.196,2014,8,15,4,33,48.784
CA-2014-142839,2014-08-16,Standard Class,Consumer,East,FUR-TA-10001539,Furniture,Tables,853.092,6,0.4,-227.4912,2014,8,16,5,33,142.182
US-2014-156559,2014-08-19,Standard Class,Consumer,South,FUR-BO-10000711,Furniture,Bookcases,638.82,9,0.0,172.4814,2014,8,19,1,34,70.98
CA-2014-133158,2014-08-19,Second Class,Corporate,West,FUR-FU-10000723,Furniture,Furnishings,289.24,7,0.0,26.0316,2014,8,19,1,34,41.32
CA-2014-114321,2014-08-20,Standard Class,Corporate,South,FUR-CH-10001797,Furniture,Chairs,500.24,13,0.0,145.0696,2014,8,20,2,34,38.480000000000004
CA-2014-166716,2014-08-20,Second Class,Consumer,Central,FUR-CH-10004495,Furniture,Chairs,421.372,2,0.3,-6.0196,2014,8,20,2,34,210.686
CA-2014-124737,2014-08-23,Standard Class,Consumer,West,FUR-FU-10003274,Furniture,Furnishings,4.224,3,0.2,1.2672,2014,8,23,5,34,1.4080000000000001
CA-2014-107916,2014-08-24,First Class,Corporate,East,FUR-FU-10004586,Furniture,Furnishings,13.28,2,0.0,6.3744,2014,8,24,6,34,6.64
CA-2014-104178,2014-08-25,Standard Class,Corporate,West,FUR-FU-10000771,Furniture,Furnishings,6.28,1,0.0,2.6376,2014,8,25,0,35,6.28
CA-2014-103331,2014-08-26,Standard Class,Consumer,East,FUR-FU-10001731,Furniture,Furnishings,10.68,4,0.0,4.0584,2014,8,26,1,35,2.67
CA-2014-124688,2014-08-27,First Class,Corporate,South,FUR-TA-10003569,Furniture,Tables,1202.94,3,0.0,300.735,2014,8,27,2,35,400.98
CA-2014-124688,2014-08-27,First Class,Corporate,South,FUR-FU-10002456,Furniture,Furnishings,29.12,4,0.0,12.5216,2014,8,27,2,35,7.28
CA-2014-169775,2014-08-29,Second Class,Consumer,South,FUR-TA-10001857,Furniture,Tables,174.0585,3,0.45,-110.7645,2014,8,29,4,35,58.0195
CA-2014-157721,2014-09-02,First Class,Consumer,East,FUR-FU-10002116,Furniture,Furnishings,70.71,1,0.0,4.9497,2014,9,2,1,36,70.71
CA-2014-136861,2014-09-05,First Class,Consumer,South,FUR-FU-10001967,Furniture,Furnishings,31.984,2,0.2,1.999,2014,9,5,4,36,15.992
CA-2014-130449,2014-09-06,First Class,Corporate,West,FUR-FU-10001487,Furniture,Furnishings,41.88,6,0.0,12.1452,2014,9,6,5,36,6.98
CA-2014-105165,2014-09-07,First Class,Home Office,Central,FUR-TA-10004154,Furniture,Tables,200.795,1,0.3,-22.948,2014,9,7,6,36,200.795
CA-2014-122882,2014-09-07,Standard Class,Corporate,East,FUR-FU-10000758,Furniture,Furnishings,42.368,2,0.2,8.4736,2014,9,7,6,36,21.184
CA-2014-117765,2014-09-07,Standard Class,Home Office,Central,FUR-TA-10001039,Furniture,Tables,429.9,5,0.0,111.774,2014,9,7,6,36,85.97999999999999
CA-2014-117765,2014-09-07,Standard Class,Home Office,Central,FUR-CH-10004698,Furniture,Chairs,161.96,2,0.0,45.3488,2014,9,7,6,36,80.98
CA-2014-131002,2014-09-07,Second Class,Consumer,Central,FUR-FU-10004665,Furniture,Furnishings,821.88,6,0.0,213.6888,2014,9,7,6,36,136.98
CA-2014-131002,2014-09-07,Second Class,Consumer,Central,FUR-FU-10004270,Furniture,Furnishings,57.69,3,0.0,23.6529,2014,9,7,6,36,19.23
CA-2014-146283,2014-09-08,Standard Class,Consumer,Central,FUR-CH-10004287,Furniture,Chairs,966.7,5,0.3,-13.81,2014,9,8,0,37,193.34
CA-2014-146815,2014-09-08,Standard Class,Home Office,East,FUR-CH-10004289,Furniture,Chairs,172.764,2,0.1,13.4372,2014,9,8,0,37,86.382
CA-2014-107818,2014-09-08,Standard Class,Consumer,West,FUR-CH-10000454,Furniture,Chairs,975.92,5,0.2,121.99,2014,9,8,0,37,195.184
CA-2014-139892,2014-09-08,Standard Class,Consumer,Central,FUR-CH-10004287,Furniture,Chairs,1740.06,9,0.3,-24.858,2014,9,8,0,37,193.34
CA-2014-126403,2014-09-09,Second Class,Corporate,East,FUR-CH-10003761,Furniture,Chairs,785.88,6,0.0,212.1876,2014,9,9,1,37,130.98
CA-2014-102869,2014-09-09,Second Class,Consumer,East,FUR-FU-10002456,Furniture,Furnishings,17.472,3,0.2,5.0232,2014,9,9,1,37,5.824000000000001
US-2014-131870,2014-09-09,First Class,Home Office,East,FUR-FU-10002501,Furniture,Furnishings,60.672,6,0.2,12.8928,2014,9,9,1,37,10.112
CA-2014-125731,2014-09-10,Standard Class,Consumer,West,FUR-CH-10003973,Furniture,Chairs,1487.04,5,0.2,148.704,2014,9,10,2,37,297.408
CA-2014-113383,2014-09-10,First Class,Consumer,East,FUR-FU-10001986,Furniture,Furnishings,254.9,5,0.0,76.47,2014,9,10,2,37,50.980000000000004
CA-2014-112837,2014-09-11,Standard Class,Consumer,West,FUR-FU-10004006,Furniture,Furnishings,127.95,3,0.0,21.7515,2014,9,11,3,37,42.65
CA-2014-116246,2014-09-12,Second Class,Consumer,East,FUR-CH-10002024,Furniture,Chairs,3785.292,6,0.1,420.588,2014,9,12,4,37,630.882
US-2014-119081,2014-09-12,Standard Class,Home Office,Central,FUR-FU-10003464,Furniture,Furnishings,40.56,2,0.0,12.9792,2014,9,12,4,37,20.28
CA-2014-142769,2014-09-13,Same Day,Consumer,West,FUR-FU-10001918,Furniture,Furnishings,14.19,3,0.0,5.5341,2014,9,13,5,37,4.7299999999999995
CA-2014-113859,2014-09-13,Standard Class,Home Office,Central,FUR-CH-10004698,Furniture,Chairs,340.116,6,0.3,-9.7176,2014,9,13,5,37,56.686
CA-2014-160766,2014-09-14,Same Day,Consumer,East,FUR-TA-10001039,Furniture,Tables,464.292,9,0.4,-108.3348,2014,9,14,6,37,51.587999999999994
CA-2014-159184,2014-09-14,Standard Class,Consumer,South,FUR-FU-10002878,Furniture,Furnishings,142.4,5,0.0,52.688,2014,9,14,6,37,28.48
US-2014-127635,2014-09-14,Second Class,Corporate,Central,FUR-FU-10000550,Furniture,Furnishings,9.96,5,0.6,-6.723,2014,9,14,6,37,1.9920000000000002
CA-2014-145576,2014-09-14,Second Class,Consumer,South,FUR-FU-10004020,Furniture,Furnishings,13.128,3,0.2,3.7743,2014,9,14,6,37,4.376
CA-2014-149594,2014-09-15,Standard Class,Corporate,East,FUR-FU-10000222,Furniture,Furnishings,103.936,4,0.2,16.8896,2014,9,15,0,38,25.984
CA-2014-138100,2014-09-15,Standard Class,Consumer,East,FUR-FU-10002456,Furniture,Furnishings,14.56,2,0.0,6.2608,2014,9,15,0,38,7.28
CA-2014-103940,2014-09-17,Standard Class,Consumer,West,FUR-FU-10004671,Furniture,Furnishings,35.34,2,0.0,13.4292,2014,9,17,2,38,17.67
CA-2014-168130,2014-09-19,Same Day,Corporate,East,FUR-CH-10000988,Furniture,Chairs,887.103,7,0.1,177.4206,2014,9,19,4,38,126.729
CA-2014-138177,2014-09-19,Standard Class,Corporate,West,FUR-TA-10004607,Furniture,Tables,73.915,1,0.5,-45.8273,2014,9,19,4,38,73.915
CA-2014-125997,2014-09-20,First Class,Consumer,East,FUR-CH-10001394,Furniture,Chairs,631.782,2,0.1,140.396,2014,9,20,5,38,315.891
CA-2014-125997,2014-09-20,First Class,Consumer,East,FUR-BO-10002213,Furniture,Bookcases,801.568,2,0.2,-10.0196,2014,9,20,5,38,400.784
US-2014-134614,2014-09-20,Standard Class,Consumer,Central,FUR-TA-10004534,Furniture,Tables,617.7,6,0.5,-407.682,2014,9,20,5,38,102.95
CA-2014-166744,2014-09-20,Standard Class,Consumer,East,FUR-FU-10004952,Furniture,Furnishings,164.22,3,0.0,50.9082,2014,9,20,5,38,54.74
CA-2014-166744,2014-09-20,Standard Class,Consumer,East,FUR-BO-10001337,Furniture,Bookcases,362.94,3,0.0,36.294,2014,9,20,5,38,120.98
CA-2014-120411,2014-09-20,First Class,Consumer,Central,FUR-BO-10004218,Furniture,Bookcases,493.43,5,0.3,-70.49,2014,9,20,5,38,98.686
US-2014-166310,2014-09-21,First Class,Home Office,Central,FUR-FU-10001546,Furniture,Furnishings,8.544,2,0.6,-7.476,2014,9,21,6,38,4.272
CA-2014-156160,2014-09-22,Standard Class,Consumer,East,FUR-FU-10001876,Furniture,Furnishings,97.44,3,0.0,35.0784,2014,9,22,0,39,32.48
CA-2014-156160,2014-09-22,Standard Class,Consumer,East,FUR-CH-10004983,Furniture,Chairs,579.528,4,0.1,83.7096,2014,9,22,0,39,144.882
US-2014-134733,2014-09-23,Standard Class,Corporate,West,FUR-BO-10002916,Furniture,Bookcases,435.999,3,0.15,20.5176,2014,9,23,1,39,145.333
US-2014-112914,2014-09-25,Standard Class,Home Office,Central,FUR-BO-10003272,Furniture,Bookcases,300.5328,2,0.32,-97.2312,2014,9,25,3,39,150.2664
CA-2014-132451,2014-09-26,First Class,Home Office,West,FUR-CH-10000454,Furniture,Chairs,585.552,3,0.2,73.194,2014,9,26,4,39,195.184
US-2014-151925,2014-09-26,Second Class,Consumer,West,FUR-CH-10002961,Furniture,Chairs,145.568,2,0.2,0.0,2014,9,26,4,39,72.784
CA-2014-144974,2014-09-26,Standard Class,Corporate,East,FUR-FU-10001095,Furniture,Furnishings,21.184,1,0.2,4.7664,2014,9,26,4,39,21.184
CA-2014-120887,2014-09-27,Standard Class,Corporate,East,FUR-FU-10001588,Furniture,Furnishings,87.54,3,0.0,37.6422,2014,9,27,5,39,29.180000000000003
US-2014-133130,2014-09-27,Standard Class,Consumer,West,FUR-CH-10002602,Furniture,Chairs,603.92,5,0.2,45.294,2014,9,27,5,39,120.78399999999999
CA-2014-114335,2014-09-28,Standard Class,Consumer,South,FUR-FU-10000277,Furniture,Furnishings,337.088,4,0.2,16.8544,2014,9,28,6,39,84.272
CA-2014-124856,2014-09-29,Second Class,Consumer,East,FUR-FU-10000521,Furniture,Furnishings,117.36,4,0.0,36.3816,2014,9,29,0,40,29.34
CA-2014-122931,2014-09-29,Standard Class,Corporate,East,FUR-TA-10004175,Furniture,Tables,409.272,2,0.4,-81.8544,2014,9,29,0,40,204.636
CA-2014-122931,2014-09-29,Standard Class,Corporate,East,FUR-TA-10004147,Furniture,Tables,67.176,1,0.4,-20.1528,2014,9,29,0,40,67.176
CA-2014-126683,2014-09-29,Second Class,Home Office,West,FUR-TA-10002958,Furniture,Tables,2348.82,9,0.0,399.2994,2014,9,29,0,40,260.98
CA-2014-126683,2014-09-29,Second Class,Home Office,West,FUR-FU-10001706,Furniture,Furnishings,6.16,2,0.0,2.9568,2014,9,29,0,40,3.08
CA-2014-146969,2014-09-29,Standard Class,Consumer,West,FUR-FU-10004188,Furniture,Furnishings,204.6,2,0.0,53.196,2014,9,29,0,40,102.3
CA-2014-159478,2014-09-30,Standard Class,Corporate,East,FUR-FU-10000221,Furniture,Furnishings,15.24,3,0.0,5.1816,2014,9,30,1,40,5.08
CA-2014-157882,2014-10-03,Second Class,Corporate,West,FUR-TA-10001866,Furniture,Tables,143.432,1,0.2,3.5858,2014,10,3,4,40,143.432
CA-2014-153976,2014-10-03,Second Class,Consumer,Central,FUR-CH-10002880,Furniture,Chairs,258.279,3,0.3,-70.1043,2014,10,3,4,40,86.093
CA-2014-157882,2014-10-03,Second Class,Corporate,West,FUR-CH-10002774,Furniture,Chairs,122.352,3,0.2,13.7646,2014,10,3,4,40,40.784
CA-2014-120775,2014-10-03,Standard Class,Consumer,Central,FUR-FU-10000758,Furniture,Furnishings,31.776,3,0.6,-19.0656,2014,10,3,4,40,10.592
CA-2014-166891,2014-10-04,First Class,Consumer,East,FUR-CH-10003298,Furniture,Chairs,589.41,5,0.1,-6.549,2014,10,4,5,40,117.88199999999999
CA-2014-117429,2014-10-07,Standard Class,Home Office,East,FUR-FU-10000222,Furniture,Furnishings,129.92,5,0.2,21.112,2014,10,7,1,41,25.983999999999998
CA-2014-140403,2014-10-10,Same Day,Home Office,West,FUR-CH-10002774,Furniture,Chairs,122.352,3,0.2,13.7646,2014,10,10,4,41,40.784
CA-2014-150329,2014-10-10,Standard Class,Home Office,West,FUR-FU-10003724,Furniture,Furnishings,46.872,7,0.2,3.5154,2014,10,10,4,41,6.696
CA-2014-157924,2014-10-11,First Class,Consumer,West,FUR-CH-10000229,Furniture,Chairs,433.568,2,0.2,-65.0352,2014,10,11,5,41,216.784
CA-2014-114314,2014-10-11,Standard Class,Corporate,South,FUR-FU-10002107,Furniture,Furnishings,8.92,4,0.0,3.9248,2014,10,11,5,41,2.23
CA-2014-116834,2014-10-11,Standard Class,Home Office,West,FUR-FU-10001196,Furniture,Furnishings,63.47,11,0.0,19.041,2014,10,11,5,41,5.77
CA-2014-151995,2014-10-13,First Class,Consumer,West,FUR-TA-10002903,Furniture,Tables,1298.55,5,0.0,311.652,2014,10,13,0,42,259.71
CA-2014-164742,2014-10-13,Second Class,Corporate,East,FUR-CH-10002880,Furniture,Chairs,245.98,2,0.0,27.0578,2014,10,13,0,42,122.99
CA-2014-151330,2014-10-14,First Class,Consumer,East,FUR-CH-10000749,Furniture,Chairs,1628.82,9,0.0,260.6112,2014,10,14,1,42,180.98
CA-2014-143182,2014-10-15,Standard Class,Consumer,South,FUR-FU-10004270,Furniture,Furnishings,15.384,1,0.2,4.0383,2014,10,15,2,42,15.384
US-2014-122021,2014-10-15,First Class,Consumer,East,FUR-CH-10003761,Furniture,Chairs,183.372,2,0.3,-7.8588,2014,10,15,2,42,91.686
CA-2014-103086,2014-10-17,Second Class,Consumer,Central,FUR-FU-10004586,Furniture,Furnishings,5.312,2,0.6,-1.5936,2014,10,17,4,42,2.656
CA-2014-110408,2014-10-18,Second Class,Corporate,South,FUR-CH-10003774,Furniture,Chairs,545.88,6,0.0,70.9644,2014,10,18,5,42,90.98
CA-2014-115084,2014-10-18,Standard Class,Corporate,South,FUR-CH-10004626,Furniture,Chairs,605.34,6,0.0,145.2816,2014,10,18,5,42,100.89
CA-2014-169684,2014-10-20,First Class,Corporate,South,FUR-TA-10003008,Furniture,Tables,328.59,3,0.4,-147.8655,2014,10,20,0,43,109.52999999999999
CA-2014-142587,2014-10-21,First Class,Consumer,East,FUR-TA-10000617,Furniture,Tables,409.59,3,0.4,-122.877,2014,10,21,1,43,136.53
CA-2014-100916,2014-10-21,Standard Class,Corporate,South,FUR-TA-10004607,Furniture,Tables,591.32,4,0.0,112.3508,2014,10,21,1,43,147.83
CA-2014-110072,2014-10-22,Standard Class,Home Office,East,FUR-FU-10000521,Furniture,Furnishings,93.888,4,0.2,12.9096,2014,10,22,2,43,23.472
CA-2014-151967,2014-10-22,Standard Class,Corporate,South,FUR-FU-10000193,Furniture,Furnishings,129.92,4,0.0,10.3936,2014,10,22,2,43,32.48
CA-2014-162278,2014-10-26,Second Class,Consumer,West,FUR-FU-10000448,Furniture,Furnishings,63.92,4,0.0,3.196,2014,10,26,6,43,15.98
CA-2014-101931,2014-10-28,First Class,Corporate,West,FUR-BO-10001337,Furniture,Bookcases,616.998,6,0.15,-36.294,2014,10,28,1,44,102.83300000000001
CA-2014-106439,2014-10-31,Standard Class,Corporate,West,FUR-CH-10003833,Furniture,Chairs,146.352,3,0.2,-9.147,2014,10,31,4,44,48.784
CA-2014-145387,2014-10-31,Second Class,Consumer,East,FUR-FU-10002364,Furniture,Furnishings,14.76,2,0.0,4.2804,2014,10,31,4,44,7.38
CA-2014-145387,2014-10-31,Second Class,Consumer,East,FUR-FU-10000023,Furniture,Furnishings,17.67,3,0.0,7.7748,2014,10,31,4,44,5.890000000000001
CA-2014-145387,2014-10-31,Second Class,Consumer,East,FUR-CH-10002320,Furniture,Chairs,1604.9,5,0.0,481.47,2014,10,31,4,44,320.98
CA-2014-145387,2014-10-31,Second Class,Consumer,East,FUR-TA-10003238,Furniture,Tables,385.686,1,0.3,-60.6078,2014,10,31,4,44,385.686
CA-2014-108609,2014-10-31,Second Class,Corporate,East,FUR-TA-10003954,Furniture,Tables,1421.664,8,0.4,-734.5264,2014,10,31,4,44,177.708
US-2014-137155,2014-11-01,Standard Class,Consumer,East,FUR-FU-10003142,Furniture,Furnishings,31.68,6,0.0,9.8208,2014,11,1,5,44,5.28
CA-2014-114195,2014-11-01,First Class,Corporate,East,FUR-FU-10002253,Furniture,Furnishings,68.704,2,0.2,16.3172,2014,11,1,5,44,34.352
CA-2014-107454,2014-11-02,Standard Class,Consumer,East,FUR-FU-10004018,Furniture,Furnishings,89.34,6,0.0,24.1218,2014,11,2,6,44,14.89
CA-2014-165764,2014-11-03,Standard Class,Consumer,South,FUR-FU-10001468,Furniture,Furnishings,410.352,3,0.2,-51.294,2014,11,3,0,45,136.784
CA-2014-165764,2014-11-03,Standard Class,Consumer,South,FUR-TA-10001768,Furniture,Tables,945.036,6,0.4,-299.2614,2014,11,3,0,45,157.506
CA-2014-164973,2014-11-04,Standard Class,Home Office,East,FUR-CH-10002602,Furniture,Chairs,135.882,1,0.1,24.1568,2014,11,4,1,45,135.882
CA-2014-149244,2014-11-04,Standard Class,Consumer,West,FUR-FU-10004671,Furniture,Furnishings,35.34,2,0.0,13.4292,2014,11,4,1,45,17.67
CA-2014-125829,2014-11-04,Standard Class,Consumer,West,FUR-TA-10002041,Furniture,Tables,573.728,4,0.2,-64.5444,2014,11,4,1,45,143.432
CA-2014-114251,2014-11-05,Standard Class,Consumer,East,FUR-FU-10001468,Furniture,Furnishings,273.568,2,0.2,-34.196,2014,11,5,2,45,136.784
US-2014-114377,2014-11-05,Same Day,Consumer,South,FUR-CH-10004754,Furniture,Chairs,149.9,5,0.0,40.473,2014,11,5,2,45,29.98
CA-2014-109134,2014-11-05,Standard Class,Home Office,West,FUR-FU-10000320,Furniture,Furnishings,20.04,6,0.0,8.8176,2014,11,5,2,45,3.34
CA-2014-159310,2014-11-07,Standard Class,Consumer,Central,FUR-CH-10002758,Furniture,Chairs,683.144,4,0.3,0.0,2014,11,7,4,45,170.786
CA-2014-103219,2014-11-09,Standard Class,Home Office,East,FUR-FU-10004091,Furniture,Furnishings,56.52,9,0.0,21.4776,2014,11,9,6,45,6.28
CA-2014-144666,2014-11-09,Second Class,Consumer,West,FUR-BO-10001601,Furniture,Bookcases,222.666,2,0.15,10.4784,2014,11,9,6,45,111.333
CA-2014-158372,2014-11-10,Standard Class,Consumer,West,FUR-FU-10000397,Furniture,Furnishings,39.88,2,0.0,11.1664,2014,11,10,0,46,19.94
CA-2014-121006,2014-11-10,Standard Class,Consumer,Central,FUR-CH-10004997,Furniture,Chairs,563.94,3,0.0,112.788,2014,11,10,0,46,187.98000000000002
CA-2014-158372,2014-11-10,Standard Class,Consumer,West,FUR-FU-10001867,Furniture,Furnishings,53.2,5,0.0,14.896,2014,11,10,0,46,10.64
CA-2014-105270,2014-11-11,Standard Class,Consumer,West,FUR-CH-10000988,Furniture,Chairs,112.648,1,0.2,11.2648,2014,11,11,1,46,112.648
CA-2014-155796,2014-11-11,Second Class,Corporate,East,FUR-BO-10002545,Furniture,Bookcases,521.96,4,0.5,-250.5408,2014,11,11,1,46,130.49
CA-2014-163419,2014-11-11,Second Class,Consumer,West,FUR-CH-10000665,Furniture,Chairs,603.92,5,0.2,75.49,2014,11,11,1,46,120.78399999999999
CA-2014-155796,2014-11-11,Second Class,Corporate,East,FUR-FU-10000409,Furniture,Furnishings,23.968,2,0.2,7.7896,2014,11,11,1,46,11.984
US-2014-140914,2014-11-11,Standard Class,Consumer,Central,FUR-CH-10003379,Furniture,Chairs,797.944,4,0.3,-56.996,2014,11,11,1,46,199.486
US-2014-140914,2014-11-11,Standard Class,Consumer,Central,FUR-FU-10000175,Furniture,Furnishings,10.984,2,0.6,-7.9634,2014,11,11,1,46,5.492
CA-2014-151295,2014-11-12,Standard Class,Consumer,West,FUR-TA-10002356,Furniture,Tables,629.064,3,0.2,31.4532,2014,11,12,2,46,209.688
CA-2014-122609,2014-11-12,Standard Class,Consumer,Central,FUR-FU-10004587,Furniture,Furnishings,25.128,3,0.6,-6.9102,2014,11,12,2,46,8.376
US-2014-159618,2014-11-12,Standard Class,Corporate,Central,FUR-BO-10004467,Furniture,Bookcases,67.9932,1,0.32,-12.9987,2014,11,12,2,46,67.9932
CA-2014-166989,2014-11-14,Standard Class,Home Office,East,FUR-CH-10001797,Furniture,Chairs,69.264,2,0.1,14.6224,2014,11,14,4,46,34.632
CA-2014-127558,2014-11-15,First Class,Consumer,West,FUR-FU-10002505,Furniture,Furnishings,10.11,3,0.0,3.2352,2014,11,15,5,46,3.3699999999999997
US-2014-139500,2014-11-16,Standard Class,Consumer,Central,FUR-CH-10002017,Furniture,Chairs,37.296,2,0.3,-1.0656,2014,11,16,6,46,18.648
CA-2014-119144,2014-11-16,First Class,Corporate,West,FUR-BO-10004015,Furniture,Bookcases,305.9745,3,0.15,25.1979,2014,11,16,6,46,101.99149999999999
CA-2014-128209,2014-11-17,Standard Class,Consumer,East,FUR-BO-10002213,Furniture,Bookcases,4007.84,10,0.2,-50.098,2014,11,17,0,47,400.784
CA-2014-159835,2014-11-17,Standard Class,Consumer,East,FUR-CH-10004997,Furniture,Chairs,657.93,5,0.3,-93.99,2014,11,17,0,47,131.58599999999998
CA-2014-119375,2014-11-17,Standard Class,Corporate,East,FUR-FU-10002379,Furniture,Furnishings,124.41,3,0.0,14.9292,2014,11,17,0,47,41.47
CA-2014-145926,2014-11-17,Standard Class,Home Office,Central,FUR-CH-10004289,Furniture,Chairs,479.9,5,0.0,81.583,2014,11,17,0,47,95.97999999999999
CA-2014-124702,2014-11-18,Standard Class,Corporate,West,FUR-FU-10003553,Furniture,Furnishings,137.54,2,0.0,55.016,2014,11,18,1,47,68.77
US-2014-159926,2014-11-18,Standard Class,Consumer,East,FUR-FU-10001473,Furniture,Furnishings,60.312,3,0.2,5.2773,2014,11,18,1,47,20.104
CA-2014-124702,2014-11-18,Standard Class,Corporate,West,FUR-TA-10003008,Furniture,Tables,730.2,4,0.0,94.926,2014,11,18,1,47,182.55
CA-2014-161032,2014-11-18,Standard Class,Corporate,Central,FUR-CH-10001482,Furniture,Chairs,392.94,3,0.0,43.2234,2014,11,18,1,47,130.98
CA-2014-164210,2014-11-18,Second Class,Consumer,West,FUR-TA-10000849,Furniture,Tables,145.98,2,0.5,-99.2664,2014,11,18,1,47,72.99
CA-2014-163468,2014-11-18,First Class,Consumer,Central,FUR-BO-10003546,Furniture,Bookcases,424.116,6,0.3,-30.294,2014,11,18,1,47,70.68599999999999
CA-2014-163468,2014-11-18,First Class,Consumer,Central,FUR-FU-10001546,Furniture,Furnishings,8.544,2,0.6,-7.476,2014,11,18,1,47,4.272
CA-2014-163468,2014-11-18,First Class,Consumer,Central,FUR-TA-10002533,Furniture,Tables,292.1,4,0.5,-175.26,2014,11,18,1,47,73.025
US-2014-123183,2014-11-19,Standard Class,Corporate,East,FUR-BO-10000362,Furniture,Bookcases,1025.88,6,0.0,235.9524,2014,11,19,2,47,170.98000000000002
CA-2014-120544,2014-11-23,Standard Class,Corporate,Central,FUR-FU-10001940,Furniture,Furnishings,6.368,2,0.6,-2.5472,2014,11,23,6,47,3.184
US-2014-157385,2014-11-23,First Class,Consumer,West,FUR-CH-10000863,Furniture,Chairs,603.92,5,0.2,-67.941,2014,11,23,6,47,120.78399999999999
US-2014-143721,2014-11-23,Second Class,Corporate,Central,FUR-CH-10001973,Furniture,Chairs,155.372,2,0.3,-35.5136,2014,11,23,6,47,77.686
US-2014-157385,2014-11-23,First Class,Consumer,West,FUR-CH-10000595,Furniture,Chairs,381.44,2,0.2,23.84,2014,11,23,6,47,190.72
